    97.346,    99.697,   103.772,   103.727,    96.996,    80.927,    54.589,    19.452,   104.073,   110.066,   114.121,   109.295,    92.019,    61.791,    21.496,    68.031,    17.436,    75.789,    17.303,    76.312,    18.944,    65.666,    21.504,    41.574,    14.451,     5.717
    88.335,    92.295,    94.996,    99.404,    99.313,    87.514,    59.931,    21.082,    96.752,   105.010,   111.762,   111.862,   100.920,    72.916,    26.500,    87.673,    35.195,    97.521,    39.167,    95.783,    37.043,    72.012,    24.021,    37.943,    13.024,     5.138
    97.985,   100.963,   106.021,   105.664,   100.971,    88.146,    62.265,    22.411,   105.810,   111.583,   113.500,   111.466,    95.110,    66.479,    25.885,    75.180,    26.398,    87.622,    29.862,    92.686,    35.042,    80.136,    32.263,    58.945,    23.322,     8.387
    91.526,    97.476,   102.984,   104.963,    99.628,    87.557,    63.610,    22.946,   104.754,   110.370,   113.164,   110.779,    95.501,    68.611,    25.997,    72.855,    24.226,    82.571,    23.966,    91.103,    31.657,    76.517,    25.449,    45.613,    13.898,     3.401
    93.918,    95.102,    96.304,    97.744,    91.396,    79.874,    63.369,    26.574,    98.704,   105.448,   109.514,   106.035,    91.797,    68.295,    27.024,    75.402,    24.009,    80.119,    21.124,    82.671,    25.062,    69.268,    24.462,    43.714,    15.370,     6.057
   101.405,   102.746,   105.169,   105.685,    98.249,    82.421,    64.509,    27.322,   105.064,   111.345,   115.335,   112.111,    94.686,    70.092,    29.463,    81.164,    31.496,    85.301,    26.478,    77.077,    19.727,    62.321,    17.840,    37.021,    10.680,     3.915
    97.153,   102.812,   107.251,   104.889,    93.299,    72.002,    42.671,    12.703,   108.125,   112.553,   114.847,   108.612,    87.319,    54.828,    18.918,    71.296,    20.741,    88.441,    28.603,    82.311,    23.977,    70.039,    22.921,    42.351,    12.450,     4.566
   112.523,   113.101,   113.288,   111.218,   104.383,    82.111,    50.897,    18.511,   114.474,   116.262,   116.689,   112.010,    93.706,    61.665,    21.740,    71.698,    20.669,    84.051,    25.625,    82.481,    25.716,    64.359,    20.735,    39.695,    13.814,     5.446
    72.401,    79.897,    91.177,    98.223,    95.086,    77.868,    45.839,    13.178,    89.481,   103.029,   109.973,   108.703,    90.599,    56.898,    18.457,    69.941,    22.925,    86.332,    28.350,    89.219,    31.523,    69.621,    22.461,    40.468,    11.488,     3.444
    85.063,    92.581,   101.394,   104.177,    96.540,    79.059,    55.829,    21.099,    98.808,   108.619,   113.570,   109.604,    92.219,    67.061,    27.358,    80.653,    31.419,    88.357,    29.905,    86.423,    27.576,    70.973,    23.142,    46.338,    17.513,     6.378
   100.125,   102.507,   106.916,   108.178,   100.204,    76.043,    42.072,    11.993,   106.375,   111.742,   115.416,   112.324,    89.830,    51.629,    16.775,    72.325,    22.995,    85.572,    27.358,    83.222,    26.234,    66.774,    20.830,    39.588,    11.732,     4.276
    94.015,    99.671,   103.816,   102.224,    96.255,    84.987,    51.757,    13.192,   105.322,   109.881,   111.628,   107.765,    95.391,    60.859,    17.002,    71.045,    18.717,    86.715,    26.978,    90.043,    32.153,    73.024,    25.293,    48.951,    16.647,     5.457
    87.801,    91.964,    95.295,    96.377,    90.655,    73.520,    53.447,    21.218,    96.037,   104.845,   110.240,   108.533,    88.595,    56.035,    20.123,    73.193,    23.395,    85.762,    26.604,    83.604,    25.142,    67.299,    18.089,    40.063,    12.288,     4.135
   103.662,   106.703,   108.696,   109.141,   104.199,    92.418,    66.049,    23.526,   108.807,   112.986,   115.776,   112.425,    98.279,    69.919,    25.367,    74.218,    21.790,    84.793,    26.217,    84.947,    26.972,    66.727,    20.315,    34.575,    11.005,     3.682
    83.800,    86.094,    90.626,    93.109,    85.061,    70.223,    41.765,    10.537,    93.270,   102.141,   107.284,   103.885,    86.291,    51.321,    14.254,    68.952,    21.316,    83.701,    25.794,    84.918,    26.863,    67.111,    20.576,    35.780,    12.069,     4.788
    96.044,    99.867,   103.035,   104.171,    96.887,    80.398,    62.066,    26.013,   104.229,   110.694,   112.947,   110.851,    93.448,    66.469,    26.840,    78.101,    26.701,    87.370,    28.105,    85.855,    28.434,    73.253,    25.212,    43.354,    12.151,     3.673
   105.889,   107.026,   108.955,   109.360,    99.465,    70.963,    40.736,    14.484,   109.821,   114.444,   115.981,   112.048,    88.013,    50.181,    17.103,    72.161,    23.113,    86.303,    28.042,    86.656,    29.098,    77.210,    28.595,    52.166,    16.755,     4.065
    85.238,    92.365,    99.229,    96.546,    87.030,    67.310,    44.946,    17.582,    99.610,   107.475,   109.926,   105.415,    87.218,    54.373,    17.528,    73.393,    24.480,    80.684,    22.512,    81.544,    23.328,    64.208,    17.677,    38.776,    13.085,     3.769
    91.471,    95.312,    98.458,   102.097,    98.014,    85.746,    52.605,    13.475,    99.282,   106.645,   111.854,   110.562,    97.524,    62.204,    17.637,    73.042,    20.461,    87.226,    28.253,    92.438,    34.718,    80.039,    32.191,    58.881,    23.293,     8.377
    97.217,   100.258,   107.155,   109.956,   106.124,    95.800,    67.500,    23.057,   106.592,   113.551,   116.139,   113.646,   102.672,    74.205,    26.618,    83.653,    31.873,    88.486,    30.466,    87.684,    29.921,    75.989,    29.338,    56.093,    22.012,     7.939
    95.923,   101.622,   107.186,   109.107,   104.181,    91.209,    62.076,    20.728,   108.100,   113.198,   115.789,   113.423,    99.843,    66.863,    22.665,    79.718,    26.588,    88.852,    30.150,    89.452,    30.242,    64.910,    17.768,    33.692,    11.205,     4.456
    93.562,    99.408,   103.820,   101.342,    91.470,    71.301,    45.955,    15.642,   105.271,   110.037,   112.324,   109.060,    90.230,    54.908,    16.977,    70.081,    18.495,    87.510,    27.681,    93.892,    35.805,    81.911,    32.065,    55.188,    17.960,     4.336
    93.999,   100.766,   107.642,   107.938,    98.354,    83.804,    66.742,    28.237,   106.485,   112.861,   115.147,   109.571,    94.021,    72.251,    29.921,    79.782,    29.935,    84.337,    25.377,    86.876,    29.144,    66.422,    21.922,    39.952,    13.293,     4.396
    97.073,   100.783,   103.455,   102.353,    94.311,    73.130,    39.239,    10.875,   105.174,   111.705,   113.883,   107.721,    85.273,    47.128,    14.221,    63.101,    15.254,    76.394,    17.913,    79.260,    21.795,    64.102,    19.092,    38.064,    11.115,     4.063
   101.417,   104.813,   107.071,   108.016,   104.868,    89.080,    54.874,    16.987,   107.235,   112.123,   115.987,   113.037,    99.917,    61.336,    16.556,    75.374,    22.635,    83.617,    25.050,    77.627,    19.015,    60.847,    13.156,    30.864,     7.319,     2.266
    94.202,    97.302,   103.851,   105.759,    98.540,    83.090,    60.056,    22.461,   104.458,   112.217,   115.304,   111.391,    96.693,    62.239,    18.357,    75.967,    23.253,    86.872,    27.588,    86.220,    28.387,    73.054,    25.299,    44.090,    13.123,     4.798
    97.303,    98.771,   103.066,   107.276,   100.203,    77.615,    47.477,    16.093,   102.170,   110.449,   115.076,   112.309,    90.216,    52.242,    17.151,    68.183,    18.952,    83.755,    25.374,    83.367,    26.286,    69.186,    22.836,    45.293,    14.140,     3.447
   103.157,   106.316,   108.451,   109.139,   101.405,    79.589,    51.749,    19.149,   108.479,   112.795,   115.769,   111.806,    94.255,    64.942,    24.660,    80.803,    29.012,    93.008,    33.878,    86.093,    28.704,    68.417,    23.538,    47.265,    16.887,     4.756
    84.342,    91.831,   100.459,   103.688,   100.364,    78.619,    51.470,    20.814,    98.340,   108.505,   114.236,   111.481,    90.557,    56.475,    20.667,    72.361,    24.712,    87.980,    29.727,    82.983,    24.589,    72.451,    26.393,    53.610,    20.854,     7.554
    99.774,   101.777,   104.995,   104.607,    95.321,    82.149,    65.118,    27.352,   107.594,   112.464,   114.945,   108.842,    93.437,    70.150,    28.083,    79.012,    27.135,    86.802,    27.484,    83.168,    23.916,    65.427,    16.344,    38.823,    11.657,     3.946
   104.672,   105.621,   105.559,   103.961,    98.068,    85.001,    64.302,    25.633,   108.575,   112.233,   113.803,   110.948,    97.851,    67.172,    22.416,    75.562,    21.835,    90.244,    30.492,    85.668,    27.028,    65.601,    18.692,    39.563,    13.456,     3.861
    99.351,   104.926,   109.475,   108.627,   103.296,    82.514,    57.181,    24.080,   109.834,   113.921,   116.131,   112.841,    93.005,    62.390,    24.681,    70.813,    23.379,    81.976,    23.610,    89.771,    31.779,    73.940,    27.645,    46.390,    16.492,     6.478
   105.806,   108.493,   109.378,   105.017,    94.665,    80.453,    53.884,    18.169,   110.852,   113.821,   114.822,   108.344,    89.703,    56.722,    19.717,    74.553,    24.547,    88.226,    29.769,    88.880,    31.310,    69.738,    22.587,    41.261,    12.396,     4.505
   107.110,   107.998,   108.770,   105.756,    95.236,    77.363,    53.724,    19.875,   110.074,   113.583,   114.343,   108.413,    91.038,    54.880,    15.635,    69.838,    18.521,    84.383,    25.836,    85.784,    28.432,    74.848,    28.339,    53.477,    19.570,     5.469
    94.256,    96.543,   100.198,    97.898,    86.596,    68.367,    43.567,    15.021,   101.386,   107.883,   111.889,   104.632,    83.416,    49.514,    16.428,    69.585,    19.841,    90.496,    30.904,    85.346,    27.618,    65.502,    20.076,    38.885,    11.449,     4.178
   102.424,   103.640,   105.411,   105.576,   101.308,    82.554,    56.354,    22.602,   106.907,   112.092,   113.523,   110.451,    93.649,    61.326,    21.617,    75.198,    24.373,    86.625,    27.390,    85.527,    27.250,    69.931,    20.261,    35.779,     9.103,     2.784
   101.617,   102.774,   103.811,    98.482,    89.495,    67.372,    37.475,    12.740,   105.579,   110.281,   110.755,   105.131,    86.234,    50.401,    15.226,    71.898,    23.253,    87.018,    28.540,    79.348,    20.147,    61.242,    13.452,    31.057,     7.400,     2.289
    89.953,    91.432,    93.513,    92.213,    84.569,    66.010,    35.129,     8.695,    95.224,   103.679,   108.040,   104.331,    86.127,    46.097,    10.760,    63.602,    13.908,    74.603,    16.180,    75.298,    17.112,    62.039,    16.395,    33.437,    10.998,     4.396
    94.107,    97.293,   102.628,   100.739,    96.269,    82.246,    47.769,    12.880,   102.905,   109.559,   111.629,   108.049,    96.388,    63.520,    19.614,    81.292,    27.937,    93.536,    34.249,    88.926,    30.252,    74.733,    24.256,    46.106,    15.026,     4.963
   106.027,   106.795,   106.700,   103.206,    90.296,    71.391,    48.114,    16.901,   109.039,   111.831,   112.124,   104.935,    85.382,    56.343,    19.554,    71.990,    24.480,    87.847,    29.627,    82.766,    24.447,    71.593,    25.844,    51.298,    18.611,     5.222
    92.877,    98.642,   103.544,   103.583,    96.820,    85.717,    60.123,    20.816,   105.865,   111.532,   114.267,   108.476,    93.050,    65.117,    23.552,    78.684,    29.510,    88.817,    31.009,    89.811,    30.478,    67.721,    17.571,    34.652,     9.318,     3.440
   100.553,   105.814,   110.011,   109.455,   103.136,    88.398,    57.003,    17.476,   110.374,   114.115,   115.895,   112.778,    96.242,    58.435,    17.071,    70.829,    22.266,    83.948,    25.953,    84.496,    25.878,    65.455,    19.231,    34.006,    10.747,     3.603
    87.051,    90.749,    92.544,    93.442,    87.853,    66.354,    38.581,    13.774,    95.243,   103.147,   107.408,   103.800,    83.151,    48.280,    16.416,    70.586,    22.068,    83.413,    25.161,    78.451,    21.086,    65.118,    20.024,    42.675,    13.043,     3.204
    84.907,    92.253,   100.680,   102.832,    97.113,    77.667,    45.586,    13.639,    98.512,   108.231,   112.893,   108.677,    88.907,    57.919,    21.085,    71.318,    24.238,    86.712,    28.610,    89.722,    30.353,    64.651,    17.585,    32.704,    10.295,     3.449
    94.695,    98.545,   101.510,   102.065,    97.938,    84.047,    63.860,    27.346,   103.094,   109.767,   111.658,   108.262,    94.849,    72.346,    30.109,    82.750,    32.633,    90.288,    32.175,    92.775,    33.986,    73.739,    22.852,    37.411,     9.720,     2.957
   102.966,   104.022,   105.249,   105.532,   102.308,    83.424,    47.126,    13.088,   106.164,   110.439,   113.457,   112.188,    96.895,    64.468,    22.098,    85.150,    33.532,    95.282,    36.945,    89.938,    31.965,    73.728,    25.798,    43.634,    12.265,     3.703
    84.856,    88.960,    91.958,    91.295,    86.065,    74.162,    55.304,    22.106,    93.457,   102.755,   107.342,   103.828,    90.000,    59.997,    20.380,    74.945,    21.867,    93.851,    34.012,    95.104,    36.214,    74.794,    23.636,    38.682,    10.749,     3.949
    87.543,    89.997,    93.803,    93.058,    88.630,    71.218,    37.641,     9.427,    95.786,   103.281,   108.076,   104.762,    88.379,    48.947,    12.189,    70.705,    18.736,    90.432,    30.615,    85.881,    26.331,    66.100,    16.819,    39.206,    11.838,     4.000
    99.217,   101.204,   104.263,   103.325,    92.694,    72.056,    43.170,    12.976,   107.128,   112.069,   114.514,   108.421,    87.570,    56.044,    19.998,    70.723,    21.103,    76.626,    17.977,    73.907,    15.866,    57.105,    12.612,    29.275,     8.733,     2.978
    93.595,    96.537,   102.417,   102.547,    93.041,    75.249,    49.563,    17.375,   103.493,   110.866,   112.924,   107.440,    90.860,    62.440,    22.646,    81.219,    30.799,    89.448,    31.442,    90.398,    31.075,    70.351,    19.737,    41.628,    12.981,     4.344
    92.087,    93.586,    97.100,    99.849,    94.052,    74.498,    39.346,    10.054,    97.885,   107.584,   112.904,   107.793,    88.852,    50.561,    13.758,    67.248,    20.027,    80.960,    22.704,    89.836,    30.603,    69.557,    22.219,    35.763,    11.507,     3.835
    91.008,    94.342,   100.811,   101.953,    95.336,    77.005,    48.947,    16.601,    99.690,   108.707,   113.535,   109.767,    92.410,    56.868,    17.760,    71.086,    19.466,    83.866,    25.377,    82.634,    23.743,    63.427,    16.693,    39.659,    14.186,     5.293
    96.763,   100.104,   100.291,    96.897,    87.984,    70.078,    42.371,    13.184,   104.240,   109.067,   110.536,   105.938,    88.564,    50.381,    13.307,    69.399,    18.374,    86.546,    27.620,    92.014,    33.293,    74.578,    26.003,    46.444,    16.630,     4.667
    84.393,    85.912,    88.645,    90.661,    87.318,    70.758,    40.908,    12.110,    91.205,   102.023,   107.264,   103.872,    84.986,    52.656,    18.046,    71.080,    24.378,    80.880,    22.967,    83.755,    26.322,    72.430,    24.609,    42.878,    11.986,     3.624
    91.204,    94.349,   100.978,   102.959,    95.636,    78.409,    58.278,    23.409,   101.777,   109.677,   112.354,   110.325,    92.843,    61.854,    22.006,    70.664,    22.340,    79.057,    21.234,    80.813,    22.656,    61.203,    15.718,    31.227,     9.656,     3.253
   108.179,   110.582,   111.439,   109.540,    96.337,    71.436,    43.649,    13.887,   112.576,   115.058,   115.932,   110.960,    89.757,    49.627,    12.837,    64.533,    14.385,    74.403,    15.945,    73.441,    15.424,    56.990,    12.516,    29.219,     8.706,     2.971
   100.791,   103.731,   108.838,   108.049,   102.433,    79.831,    50.456,    19.413,   108.261,   113.797,   115.930,   112.605,    93.858,    56.937,    18.033,    74.323,    24.691,    90.334,    32.217,    84.862,    27.472,    62.661,    19.739,    37.881,    12.431,     4.130
    99.100,   101.066,   104.001,   102.603,    90.402,    73.421,    43.155,    10.625,   106.993,   111.913,   114.236,   107.663,    89.342,    52.077,    13.530,    73.814,    22.017,    88.889,    29.434,    90.746,    31.170,    70.144,    19.580,    40.391,    11.687,     2.906
    91.056,    94.758,    97.365,    99.786,    95.511,    79.986,    56.708,    21.581,    98.768,   106.061,   110.722,   109.104,    93.027,    59.870,    19.385,    74.614,    25.041,    80.083,    21.855,    79.973,    20.943,    62.155,    13.841,    31.418,     7.540,     2.329
   103.935,   104.964,   106.096,   104.645,    98.101,    81.966,    52.983,    18.196,   107.088,   111.516,   114.624,   108.674,    91.450,    59.207,    19.848,    71.279,    21.089,    78.806,    20.003,    80.054,    20.946,    64.396,    15.613,    37.239,    10.285,     2.600
    96.009,    99.569,   101.472,    96.232,    82.032,    62.778,    40.067,    13.324,   103.201,   108.841,   109.856,   103.092,    83.132,    49.895,    14.943,    68.697,    21.337,    83.711,    25.823,    85.219,    26.994,    70.067,    20.387,    36.584,     9.919,     3.664
    92.933,    96.867,    99.498,    98.957,    95.041,    86.693,    60.667,    20.399,   101.804,   108.984,   111.116,   107.415,    95.853,    66.485,    22.422,    74.714,    25.131,    84.566,    27.012,    83.717,    25.402,    67.363,    18.146,    40.091,    12.307,     4.140
    69.072,    76.305,    86.438,    91.510,    87.838,    69.890,    38.754,    10.999,    86.419,   100.329,   106.410,   103.802,    84.183,    48.083,    15.083,    68.852,    19.323,    89.356,    29.774,    85.573,    26.964,    66.106,    18.968,    41.338,    15.060,     5.576
    85.065,    92.191,   100.538,   102.099,    95.943,    77.045,    42.656,    11.553,   101.238,   110.365,   113.696,   108.774,    91.176,    56.850,    18.051,    72.779,    24.122,    84.152,    26.719,    83.494,    25.319,    65.427,    18.488,    40.937,    14.865,     5.512
   105.336,   107.238,   109.984,   107.428,    99.381,    83.215,    50.010,    13.860,   110.954,   114.256,   115.669,   111.287,    91.501,    56.446,    19.054,    73.505,    25.339,    92.910,    34.946,    95.478,    37.902,    81.209,    33.028,    59.696,    23.659,     8.502
    84.012,    87.517,    94.216,    95.869,    90.248,    75.281,    47.091,    14.141,    93.751,   103.777,   108.499,   105.214,    88.745,    60.647,    21.442,    69.940,    22.797,    81.236,    23.046,    87.288,    29.320,    69.955,    24.444,    48.234,    17.314,     4.865
