12358060.546,19386400.427,19924585.399,31535973.497,13360269.769,12861559.720,10840097.956,9887724.567,14494819.142,30401852.502,17504794.449,65083704.160,18557081.688,17080562.893,10453386.247,19936169.767,9437273.360,71966220.397,24639849.948,31921348.732,80794779.648,44323207.837,36173537.729,39881079.337,31554105.890,43780065.204
13279882.056,21537176.033,15374367.558,16261568.556,21206029.759,25987208.996,60281717.105,1833080.679,16046090.148,28019071.493,24714157.346,12922487.180,34000353.854,74540775.245,7502967.973,71895799.970,12205284.319,70867390.103,43075576.754,52162935.251,68715550.126,39426780.503,54118892.672,35558151.959,74666651.980,61663035.332
4524649.138,9837684.167,4678733.563,7947198.933,27291344.947,25564256.885,22271294.953,7882056.285,14034152.227,6942015.497,17351325.848,13300048.502,35030522.647,27849338.619,6238624.075,36232297.057,8637568.747,40015711.909,25811768.088,39361089.481,54342873.194,38598407.382,34567922.000,27272180.687,41181868.370,41541286.400
7376013.720,24469749.961,6446011.121,51527048.341,6361346.751,39729972.779,30602058.251,2671606.271,4126499.974,24873930.496,30363419.100,44712140.491,21510865.727,22072142.483,6592356.135,17679082.419,30755041.522,37496431.023,36031869.263,49798819.233,47417544.506,29191895.537,48766115.816,24816535.315,31600775.939,23243206.197
4676817.024,17895399.655,27290792.588,35377234.164,7912830.051,4762024.613,56754546.520,3727842.760,11701154.636,48489731.713,20629548.500,24390400.356,11175437.708,45585302.306,9372793.117,37748360.840,26895489.395,70869226.806,25297778.223,30322053.161,76894463.804,30968172.450,46109209.304,22455277.309,54101866.126,25984043.815
3906103.782,8330442.988,6129749.803,9054359.868,19126105.623,18635652.644,45223887.647,2474068.581,12709640.126,8860123.181,14736428.847,10456079.751,24759582.365,59018424.909,7114981.031,54690473.331,9639725.667,49924930.006,31237816.761,39775301.837,43222305.054,12456632.357,57748384.773,37368482.468,51513583.468,28827195.355
14333714.656,19422845.350,28171249.807,31018759.790,12154414.595,11710792.943,19172717.258,8245749.489,4498556.060,4190050.074,6368237.784,59755570.476,14044835.425,14832595.177,4753965.283,15525373.422,9312504.761,66741622.431,15486772.420,29334852.534,67792468.433,20972926.742,60235442.309,26042725.317,50205335.664,16455832.629
4737858.235,22997617.647,16091493.605,48855810.649,4415207.926,50639971.856,34497540.278,11929509.606,4248528.254,6683567.232,33925732.333,51594906.029,34237350.988,30452953.387,11358309.439,42496481.706,27775041.249,88566467.739,31009827.471,38268161.291,96924539.365,35481440.388,57069460.871,41483844.618,60837286.172,37414438.280
2253955.148,9625897.701,12584725.405,24138473.277,32958821.578,6317990.562,15165709.803,5293119.826,14065490.622,20466608.202,31410967.356,40618361.188,13936894.482,12794936.274,7294953.611,11137431.384,8317708.595,34001023.974,24529366.004,31832336.806,49862439.654,24937449.233,36131520.050,31581067.512,25343010.234,34031073.540
18992546.945,6028345.238,12144790.761,41737936.207,5150149.181,24136495.472,42953243.977,3297028.435,21882990.249,13629880.398,29507446.637,13044819.772,27897829.746,29959344.534,9208607.442,26757756.697,19166835.004,46009563.361,18805634.251,54477776.072,31425649.490,27354217.674,41755061.998,25918633.088,60262829.424,53351537.388
10989078.833,11430035.241,31894592.714,22056293.954,22133401.450,25134046.067,18825210.239,6460117.824,12811280.845,11571794.149,7919706.147,1868802.085,44030700.739,36262801.924,8439499.686,48660436.444,11425187.725,24254080.031,53287408.457,41573231.744,48224449.938,22847165.937,35267981.933,25710048.286,38977625.948,24721923.101
4855796.326,12380834.056,13043207.808,7976483.724,4955812.739,59295180.907,13678880.979,12829102.360,12665179.818,21988715.334,16839237.117,14281265.388,70590367.625,15671114.010,21763386.723,22187617.789,15672185.842,61865796.464,9333436.004,58677782.906,47860117.446,38034968.791,64658553.831,83487018.206,39515559.232,94855762.855
11729068.298,12754628.672,14823202.276,15325337.538,25862846.650,11262435.142,49864190.561,4441666.700,14999129.348,19731546.148,27420779.207,51212043.868,17673413.401,43580450.222,8179355.256,39671923.726,25724215.738,32120954.508,84206329.574,79426139.458,53162646.686,33463519.264,47324361.439,60840346.712,26015228.458,61891121.111
22834151.008,5056695.970,4931208.709,9746251.118,26044437.068,30953724.505,24392653.843,7237330.543,26747662.942,9363570.490,9694745.426,29940442.542,28921789.157,15701603.575,5730730.984,16408066.670,5295508.326,46793008.809,13107784.523,60145952.690,26820424.529,19332173.493,63725675.659,35229584.723,50209080.439,44170863.142
13856975.992,29374028.617,16847435.250,16707729.619,5757811.344,27782317.104,39192479.155,7481351.154,9839311.060,20249638.427,26683483.269,14218258.664,30946113.710,37724373.204,10364867.789,30255585.603,20740675.947,50649710.794,28611828.915,46384122.846,57285882.068,28358515.466,69798286.336,68699340.292,40557429.426,49572695.696
11770864.594,22370822.513,16187548.770,45757210.815,21060422.082,40156706.006,21724490.502,6984383.558,9503325.256,16010949.429,24038702.463,68892029.074,43181025.959,13053515.476,10933984.481,10767864.609,7191026.799,73135400.519,21989080.752,95021181.292,36962138.898,41092105.433,68311747.116,41836320.939,73293075.082,82088512.957
10652607.973,31410150.748,19558816.831,13328475.155,11115991.566,23692461.015,19122274.370,8242056.929,26063020.147,11491033.965,23519958.299,12624104.092,27301064.884,13686198.719,8125132.376,21338866.605,10114275.786,30135359.370,25632886.945,39845537.027,29856639.205,17994784.417,34897287.477,14175132.539,43782661.970,23366528.371
1724246.022,7923997.042,27966141.268,15014257.119,24001859.061,13677015.701,28745830.691,2052631.188,11487997.161,14891052.201,20020512.336,28446854.972,11608795.347,20959906.550,7747067.985,7169379.127,6211680.670,27589292.273,16788904.683,56686083.804,24228216.886,37978839.964,20374533.725,18270678.123,41499388.499,57604956.250
